,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 심리1, 1-30",2,19,100,Kirstie Bromenshenk,화:[1]목:[1]금:[3],화(1) 국제관 412호목(1) 국제관 412호금(3) 국제관 412호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 심리1, 31-끝",2,20,100,Peter L. Sinclair,월:[3]화:[2]목:[2],월(3) 국제관 511A호화(2) 국제관 511A호목(2) 국제관 511A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 사회1, 1-28",2,21,100,Anthony Hanf,월:[3]화:[2]목:[2],월(3) 국제관 408B호화(2) 국제관 408B호목(2) 국제관 408B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 사회1, 29-56",2,22,100,Anthony Hanf,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 411호수(3) 국제관 411호목(3-4) 국제관 411호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 사회1, 57-끝",2,23,100,Kenton Alan Lee,화:[3][4]수:[3]목:[3][4],화(3-4) 국제관 512A호수(3) 국제관 512A호목(3-4) 국제관 512A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 한문1, 1-끝",2,24,100,Peter L. Sinclair,월:[2]수:[2]금:[2],월(2) 국제관 511B호수(2) 국제관 511B호금(2) 국제관 511B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 영문1, 1-29",2,25,100,Thomas Walsh,월:[1]수:[1]금:[1],월(1) 국제관 112호수(1) 국제관 112호금(1) 국제관 112호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 영문1, 30-58",2,26,100,Alexander Vos,월:[1]수:[1]금:[1],월(1) 국제관 108A호수(1) 국제관 108A호금(1) 국제관 108A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 영문1, 59-87",2,27,100,Cheryl Faye Magnant,월:[2]수:[2]금:[2],월(2) 국제관 512A호수(2) 국제관 512A호금(2) 국제관 512A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 영문1, 88-끝",2,28,100,Kenton Alan Lee,월:[2]수:[2]금:[2],월(2) 국제관 411호수(2) 국제관 411호금(2) 국제관 411호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 독문1, 1-27",2,29,100,Kirstie Bromenshenk,월:[3]화:[2]목:[2],월(3) 국제관 511호화(2) 국제관 511호목(2) 국제관 511호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 불문1, 1-27",2,30,100,Cheryl Faye Magnant,월:[3]화:[2]목:[2],월(3) 국제관 511B호화(2) 국제관 511B호목(2) 국제관 511B호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 불문1, 28-끝, 독문1, 28-끝",2,31,100,Darius Goodwin,월:[3]화:[2]목:[2],월(3) 국제관 512A호화(2) 국제관 512A호목(2) 국제관 512A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 중문1, 1-33",2,32,100,Thomas Walsh,월:[3]화:[2]목:[2],월(3) 국제관 307A호화(2) 국제관 307A호목(2) 국제관 307A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 중문1, 34-끝",2,33,100,Alexander Vos,월:[3]화:[2]목:[2],월(3) 국제관 211호화(2) 국제관 211호목(2) 국제관 211호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 일문1, 1-30",2,36,100,Thomas Walsh,월:[2]수:[2]금:[2],월(2) 국제관 112호수(2) 국제관 112호금(2) 국제관 112호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 서문1, 1-28",2,37,100,Anthony Hanf,화:[1]목:[1]금:[3],화(1) 국제관 411호목(1) 국제관 411호금(3) 국제관 411호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 서문1, 29-끝",2,38,100,Darius Goodwin,화:[1]목:[1]금:[3],화(1) 국제관 512A호목(1) 국제관 512A호금(3) 국제관 512A호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 언어1, 1-끝",2,39,100,Kenton Alan Lee,화:[1]목:[1]금:[3],화(1) 국제관 112호목(1) 국제관 112호금(3) 국제관 112호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 생명과학부1, 001-028",2,40,100,David W. Wellbaum,월:[5]수:[5]금:[5],월(5) 국제관 332호수(5) 국제관 332호금(5) 국제관 332호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 생명과학부1, 029-056",2,41,100,Stephen George Bew,화:[5]목:[5]금:[4],화(5) 국제관 112호목(5) 국제관 112호금(4) 국제관 112호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 생명과학부1, 057-084",2,42,100,David W. Wellbaum,월:[7]화:[6]목:[6],월(7) 국제관 411호화(6) 국제관 411호목(6) 국제관 411호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 생명과학부1, 085-끝",2,43,100,Gil Michael Ian Coombe,화:[7][8]수:[7]목:[7][8],화(7-8) 국제관 112호수(7) 국제관 112호목(7-8) 국제관 112호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 생명공학부1, 201-230",2,44,100,Stephen George Bew,월:[5]수:[5]금:[5],월(5) 국제관 312호수(5) 국제관 312호금(5) 국제관 312호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 생명공학부1, 231-260",2,45,100,Gil Michael Ian Coombe,월:[5]수:[5]금:[5],월(5) 국제관 211호수(5) 국제관 211호금(5) 국제관 211호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 생명공학부1, 261-290",2,46,100,Theresa Tupuola,화:[5]목:[5]금:[4],화(5) 국제관 413호목(5) 국제관 413호금(4) 국제관 413호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 생명공학부1, 291-끝",2,47,100,David W. Wellbaum,화:[5]목:[5]금:[4],화(5) 교양관 314호목(5) 교양관 314호금(4) 교양관 314호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 식품공학과1, 401-424",2,48,100,Gil Michael Ian Coombe,월:[7]화:[6]목:[6],월(7) 국제관 112호화(6) 국제관 112호목(6) 국제관 112호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 식품공학과1, 425-끝",2,49,100,Theresa Tupuola,월:[7]화:[6]목:[6],월(7) 국제관 413호화(6) 국제관 413호목(6) 국제관 413호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 환경생태공학부1, 501-538",2,50,100,Stephen George Bew,월:[7]화:[6]목:[6],월(7) 국제관 414호화(6) 국제관 414호목(6) 국제관 414호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 환경생태공학부1, 539-끝",2,51,100,Benjamin Fallon,월:[5]수:[5]금:[5],월(5) 교양관 314호수(5) 교양관 314호금(5) 교양관 314호
,학부,2017,2학기,교양,ACADEMIC ENGLISH,,"ACADEMIC ENGLISH ∥(영강) 식품자원경제1, 601-631",2,53,100,Stephen George Bew,월:[6]수:[6]금:[6],월(6) 국제관 436호수(6) 국제관 436호금(6) 국제관 436호
